Type,Days for shipping (real),Days for shipment (scheduled),Benefit per order,Sales per customer,Delivery Status,Late_delivery_risk,Category Id,Category Name,Customer City,Customer Country,Customer Email,Customer Fname,Customer Id,Customer Lname,Customer Password,Customer Segment,Customer State,Customer Street,Customer Zipcode,Department Id,Department Name,Latitude,Longitude,Market,Order City,Order Country,Order Customer Id,order date (DateOrders),Order Id,Order Item Cardprod Id,Order Item Discount,Order Item Discount Rate,Order Item Id,Order Item Product Price,Order Item Profit Ratio,Order Item Quantity,Sales,Order Item Total,Order Profit Per Order,Order Region,Order State,Order Status,Order Zipcode,Product Card Id,Product Category Id,Product Description,Product Image,Product Name,Product Price,Product Status,shipping date (DateOrders),Shipping Mode
DEBIT,2,4,62.40000153,129.9900055,Advance shipping,0,18,Men's Footwear,Santa Fe,EE. UU.,XXXXXXXXX,Douglas,6710,Moore,XXXXXXXXX,Corporate,NM,1396 Pleasant Barn Beach,87505,4,Apparel,35.66804123,-105.9611206,Africa,Larache,Marruecos,6710,10/12/2016 6:05,44546,403,0,0,111222,129.9900055,0.479999989,1,129.9900055,129.9900055,62.40000153,North Africa,Tánger-Tetuán,COMPLETE,NA,403,18,NA,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,10/14/2016 6:05,Standard Class
DEBIT,3,4,77,220,Advance shipping,0,24,Women's Apparel,Caguas,Puerto Rico,XXXXXXXXX,Angela,1082,Contreras,XXXXXXXXX,Corporate,PR,3849 Fallen Embers Pointe,725,5,Golf,18.28637314,-66.3706131,Africa,Bamako,Mali,1082,12/10/2016 11:05,48602,502,30,0.119999997,121546,50,0.349999994,5,250,220,77,West Africa,Bamako,COMPLETE,NA,502,24,NA,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,50,0,12/13/2016 11:05,Standard Class
DEBIT,1,0,33.47999954,185.9900055,Late delivery,1,48,Water Sports,North Richland Hills,EE. UU.,XXXXXXXXX,Mary,7577,Bauer,XXXXXXXXX,Consumer,TX,2376 Burning Creek Mews,76180,7,Fan Shop,32.83925629,-97.20110321,Pacific Asia,Mersin,Turquía,7577,1/5/2017 22:16,50415,1073,14,0.07,125968,199.9900055,0.180000007,1,199.9900055,185.9900055,33.47999954,West Asia,Mersin,COMPLETE,NA,1073,48,NA,http://images.acmesports.sports/Pelican+Sunstream+100+Kayak,Pelican Sunstream 100 Kayak,199.9900055,0,1/6/2017 10:16,Same Day
DEBIT,6,2,57.3199997,163.7700043,Late delivery,1,17,Cleats,Cleveland,EE. UU.,XXXXXXXXX,Mary,9463,Key,XXXXXXXXX,Consumer,OH,981 Dewy Cove,44120,4,Apparel,41.48426819,-81.5922699,LATAM,Barreirinhas,Brasil,9463,5/29/2015 8:54,10165,365,16.200000760000002,0.090000004,25407,59.99000168,0.349999994,3,179.9700012,163.7700043,57.3199997,South America,Marañón,COMPLETE,NA,365,17,NA,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,6/4/2015 8:54,Second Class
DEBIT,5,4,2.5199999809999998,33.59000015,Late delivery,1,26,Girls' Apparel,Apopka,EE. UU.,XXXXXXXXX,Kathleen,8837,Cole,XXXXXXXXX,Home Office,FL,342 Dusty Island,32703,5,Golf,28.66022301,-81.51878357,Pacific Asia,Chongqing,China,8837,11/19/2015 10:24,22089,572,6.400000095,0.159999996,55261,39.99000168,0.079999998,1,39.99000168,33.59000015,2.5199999809999998,Eastern Asia,Chongqing,COMPLETE,NA,572,26,NA,http://images.acmesports.sports/TYR+Boys%27+Team+Digi+Jammer,TYR Boys' Team Digi Jammer,39.99000168,0,11/24/2015 10:24,Standard Class
DEBIT,2,1,61.43999863,191.9900055,Late delivery,1,48,Water Sports,Lancaster,EE. UU.,XXXXXXXXX,Heather,6587,Henson,XXXXXXXXX,Consumer,PA,6724 Crystal Dale,17602,7,Fan Shop,40.04209137,-76.29911041,Pacific Asia,Bekasi,Indonesia,6587,10/28/2015 23:45,20620,1073,8,0.039999999,51520,199.9900055,0.319999993,1,199.9900055,191.9900055,61.43999863,Southeast Asia,Java Occidental,COMPLETE,NA,1073,48,NA,http://images.acmesports.sports/Pelican+Sunstream+100+Kayak,Pelican Sunstream 100 Kayak,199.9900055,0,10/30/2015 23:45,First Class
DEBIT,0,0,19.60000038,195.9799957,Shipping on time,0,9,Cardio Equipment,Caguas,Puerto Rico,XXXXXXXXX,Rebecca,5132,Smith,XXXXXXXXX,Consumer,PR,7585 Fallen Berry Green,725,3,Footwear,18.29938126,-66.37057495,Pacific Asia,Ho Chi Minh City,Vietnam,5132,12/14/2015 6:20,23790,191,4,0.02,59533,99.98999786,0.100000001,2,199.9799957,195.9799957,19.60000038,Southeast Asia,Ciudad Ho Chi Minh,COMPLETE,NA,191,9,NA,http://images.acmesports.sports/Nike+Men%27s+Free+5.0%2B+Running+Shoe,Nike Men's Free 5.0+ Running Shoe,99.98999786,0,12/14/2015 18:20,Same Day
DEBIT,6,2,29.92000008,175.9900055,Late delivery,1,48,Water Sports,Kent,EE. UU.,XXXXXXXXX,Kevin,5496,Acosta,XXXXXXXXX,Home Office,WA,3352 Harvest Zephyr Terrace,98031,7,Fan Shop,47.39371109,-122.2228317,LATAM,San Miguelito,Panamá,5496,3/27/2017 10:25,55930,1073,24,0.119999997,139843,199.9900055,0.170000002,1,199.9900055,175.9900055,29.92000008,Central America,Panamá,COMPLETE,NA,1073,48,NA,http://images.acmesports.sports/Pelican+Sunstream+100+Kayak,Pelican Sunstream 100 Kayak,199.9900055,0,4/2/2017 10:25,Second Class
DEBIT,2,1,48.72000122,168,Late delivery,1,24,Women's Apparel,Caguas,Puerto Rico,XXXXXXXXX,Paul,427,Brown,XXXXXXXXX,Corporate,PR,9167 Lost End,725,5,Golf,18.22758865,-66.04354096,Europe,Piatra-Neamt,Rumania,427,10/14/2016 4:41,44679,502,32,0.159999996,111578,50,0.289999992,4,200,168,48.72000122,Eastern Europe,Neamt,COMPLETE,NA,502,24,NA,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,50,0,10/16/2016 4:41,First Class
DEBIT,6,2,63.04999924,193.9900055,Late delivery,1,48,Water Sports,Washington,EE. UU.,XXXXXXXXX,Michelle,1075,Smith,XXXXXXXXX,Consumer,DC,7046 Clear Creek Wharf,20009,7,Fan Shop,38.91826248,-77.03946686,Pacific Asia,Ho Chi Minh City,Vietnam,1075,10/24/2015 18:09,20330,1073,6,0.029999999,50766,199.9900055,0.330000013,1,199.9900055,193.9900055,63.04999924,Southeast Asia,Ciudad Ho Chi Minh,COMPLETE,NA,1073,48,NA,http://images.acmesports.sports/Pelican+Sunstream+100+Kayak,Pelican Sunstream 100 Kayak,199.9900055,0,10/30/2015 18:09,Second Class
DEBIT,4,2,86.37000275,179.9299927,Late delivery,1,46,Indoor/Outdoor Games,Caguas,Puerto Rico,XXXXXXXXX,Mary,2723,Brady,XXXXXXXXX,Consumer,PR,7231 Grand Turnabout,725,7,Fan Shop,18.27003861,-66.37052918,Europe,Berlín,Alemania,2723,8/21/2017 14:56,66013,1014,19.98999977,0.100000001,164991,49.97999954,0.479999989,4,199.9199982,179.9299927,86.37000275,Western Europe,Berlín,COMPLETE,NA,1014,46,NA,http://images.acmesports.sports/O%27Brien+Men%27s+Neoprene+Life+Vest,O'Brien Men's Neoprene Life Vest,49.97999954,0,8/25/2017 14:56,Second Class
DEBIT,6,4,-10.18000031,58.18999863,Late delivery,1,17,Cleats,Sanford,EE. UU.,XXXXXXXXX,Mark,6879,Mcguire,XXXXXXXXX,Consumer,NC,3874 Bright Fawn Subdivision,27330,4,Apparel,35.48536682,-79.25227356,Pacific Asia,Manila,Filipinas,6879,2/26/2016 13:36,28880,365,1.799999952,0.029999999,72272,59.99000168,-0.180000007,1,59.99000168,58.18999863,-10.18000031,Southeast Asia,Capital Nacional,COMPLETE,NA,365,17,NA,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,3/3/2016 13:36,Standard Class
DEBIT,4,4,20.87999916,43.5,Shipping on time,0,24,Women's Apparel,Los Angeles,EE. UU.,XXXXXXXXX,Benjamin,751,Juarez,XXXXXXXXX,Consumer,CA,9758 Quiet Nook,90044,5,Golf,29.68502998,-95.74115753,Europe,Brindisi,Italia,751,9/24/2015 3:28,18233,502,6.5,0.129999995,45571,50,0.479999989,1,50,43.5,20.87999916,Southern Europe,Apulia,COMPLETE,NA,502,24,NA,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,50,0,9/28/2015 3:28,Standard Class
DEBIT,4,4,30.51000023,269.980011,Shipping on time,0,43,Camping & Hiking,Caguas,Puerto Rico,XXXXXXXXX,Mary,11757,Boyle,XXXXXXXXX,Consumer,PR,2974 Honey Villas,725,7,Fan Shop,18.25797272,-66.37062073,LATAM,Chinautla,Guatemala,11757,4/14/2015 14:23,7098,957,30,0.100000001,17773,299.980011,0.109999999,1,299.980011,269.980011,30.51000023,Central America,Guatemala,COMPLETE,NA,957,43,NA,http://images.acmesports.sports/Diamondback+Women%27s+Serene+Classic+Comfort+Bike+2014,Diamondback Women's Serene Classic Comfort Bi,299.980011,0,4/18/2015 14:23,Standard Class
DEBIT,2,2,51.15000153,104.3799973,Shipping on time,0,17,Cleats,Del Rio,EE. UU.,XXXXXXXXX,Roger,3660,Smith,XXXXXXXXX,Consumer,TX,8675 Lazy Pathway,78840,4,Apparel,29.77310181,-100.6121979,LATAM,Soyapango,El Salvador,3660,5/24/2015 17:08,9846,365,15.600000380000001,0.129999995,24576,59.99000168,0.49000001,2,119.9800034,104.3799973,51.15000153,Central America,San Salvador,COMPLETE,NA,365,17,NA,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,5/26/2015 17:08,Second Class
DEBIT,4,4,36,199.9900055,Shipping on time,0,48,Water Sports,Caguas,Puerto Rico,XXXXXXXXX,Jack,3474,Hatfield,XXXXXXXXX,Consumer,PR,555 Lazy Robin Freeway,725,7,Fan Shop,18.2643261,-66.37060547,Pacific Asia,Bekasi,Indonesia,3474,1/22/2016 20:49,26503,1073,0,0,66359,199.9900055,0.180000007,1,199.9900055,199.9900055,36,Southeast Asia,Java Occidental,COMPLETE,NA,1073,48,NA,http://images.acmesports.sports/Pelican+Sunstream+100+Kayak,Pelican Sunstream 100 Kayak,199.9900055,0,1/26/2016 20:49,Standard Class
DEBIT,3,4,11.43999958,114.3899994,Advance shipping,0,18,Men's Footwear,Mount Pleasant,EE. UU.,XXXXXXXXX,Melissa,3721,Powers,XXXXXXXXX,Consumer,MI,2293 Sunny Village,48858,4,Apparel,43.61513138,-84.60793304,USCA,Houston,Estados Unidos,3721,4/2/2016 10:23,31337,403,15.600000380000001,0.119999997,78340,129.9900055,0.100000001,1,129.9900055,114.3899994,11.43999958,US Center,Texas,COMPLETE,77041,403,18,NA,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,4/5/2016 10:23,Standard Class
DEBIT,3,4,-101.0999985,263.9599915,Advance shipping,0,17,Cleats,Newark,EE. UU.,XXXXXXXXX,Evelyn,2809,Bailey,XXXXXXXXX,Home Office,DE,1875 Golden Trail,19702,4,Apparel,39.68188095,-75.64421082,Pacific Asia,Mumbai,India,2809,11/5/2015 4:07,21112,365,35.99000168,0.119999997,52784,59.99000168,-0.379999995,5,299.9500122,263.9599915,-101.0999985,South Asia,Maharashtra,COMPLETE,NA,365,17,NA,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,11/8/2015 4:07,Standard Class
DEBIT,2,1,-7.269999981,290.9700012,Late delivery,1,9,Cardio Equipment,Del Rio,EE. UU.,XXXXXXXXX,Joyce,3322,Smith,XXXXXXXXX,Consumer,TX,5098 Lazy Pathway,78840,3,Footwear,29.58872604,-100.9480209,USCA,Fairfield,Estados Unidos,3322,7/16/2016 9:22,38527,191,9,0.029999999,96150,99.98999786,-0.029999999,3,299.9700012,290.9700012,-7.269999981,East of USA,Connecticut,COMPLETE,6824,191,9,NA,http://images.acmesports.sports/Nike+Men%27s+Free+5.0%2B+Running+Shoe,Nike Men's Free 5.0+ Running Shoe,99.98999786,0,7/18/2016 9:22,First Class
DEBIT,2,4,132.2799988,293.9500122,Advance shipping,0,17,Cleats,Paramount,EE. UU.,XXXXXXXXX,Cynthia,4446,Berry,XXXXXXXXX,Corporate,CA,7787 Lazy Corners,90723,4,Apparel,33.89869309,-118.1745605,LATAM,Santiago de Cuba,Cuba,4446,5/15/2015 10:40,9211,365,6,0.02,22992,59.99000168,0.449999988,5,299.9500122,293.9500122,132.2799988,Caribbean,Santiago de Cuba,COMPLETE,NA,365,17,NA,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,5/17/2015 10:40,Standard Class
DEBIT,2,2,13.81000042,110.4899979,Shipping on time,0,18,Men's Footwear,Columbus,EE. UU.,XXXXXXXXX,Teresa,11027,Smith,XXXXXXXXX,Consumer,OH,7797 Colonial Gate Field,43228,4,Apparel,39.83790207,-83.28675842,Europe,Essen,Alemania,11027,8/2/2017 0:46,64671,403,19.5,0.150000006,161655,129.9900055,0.129999995,1,129.9900055,110.4899979,13.81000042,Western Europe,Renania del Norte-Westfalia,COMPLETE,NA,403,18,NA,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,8/4/2017 0:46,Second Class
DEBIT,3,4,90.48000336,347.980011,Advance shipping,0,45,Fishing,Caguas,Puerto Rico,XXXXXXXXX,Jeremy,8360,Smith,XXXXXXXXX,Consumer,PR,2857 Honey Terrace,725,7,Fan Shop,18.21312904,-66.37059021,Africa,Kano,Nigeria,8360,9/30/2016 7:09,43727,1004,52,0.129999995,109200,399.980011,0.25999999,1,399.980011,347.980011,90.48000336,West Africa,Kano,COMPLETE,NA,1004,45,NA,http://images.acmesports.sports/Field+%26+Stream+Sportsman+16+Gun+Fire+Safe,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,0,10/3/2016 7:09,Standard Class
DEBIT,4,4,120,250,Shipping on time,0,24,Women's Apparel,Orlando,EE. UU.,XXXXXXXXX,Joseph,5300,Smith,XXXXXXXXX,Consumer,FL,6651 Iron Port,32822,5,Golf,28.51626968,-81.30583191,LATAM,Santo Domingo,República Dominicana,5300,2/19/2017 17:07,53483,502,0,0,133648,50,0.479999989,5,250,250,120,Caribbean,Santo Domingo,COMPLETE,NA,502,24,NA,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,50,0,2/23/2017 17:07,Standard Class
DEBIT,2,1,41,327.980011,Late delivery,1,45,Fishing,Caguas,Puerto Rico,XXXXXXXXX,Grace,4992,Smith,XXXXXXXXX,Consumer,PR,1996 Easy Parade,725,7,Fan Shop,18.22717857,-66.37051392,Pacific Asia,Canberra,Australia,4992,2/24/2016 10:48,28735,1004,72,0.180000007,71936,399.980011,0.129999995,1,399.980011,327.980011,41,Oceania,Territorio de la Capital Australiana,COMPLETE,NA,1004,45,NA,http://images.acmesports.sports/Field+%26+Stream+Sportsman+16+Gun+Fire+Safe,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,0,2/26/2016 10:48,First Class
DEBIT,2,1,89.09999847,198,Late delivery,1,24,Women's Apparel,New York,EE. UU.,XXXXXXXXX,Bobby,11919,Smith,XXXXXXXXX,Home Office,NY,7763 Emerald Route,10011,5,Golf,40.73928452,-73.99893189,Pacific Asia,Gold Coast,Australia,11919,11/7/2015 17:26,21287,502,2,0.01,53240,50,0.449999988,4,200,198,89.09999847,Oceania,Queensland,COMPLETE,NA,502,24,NA,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,50,0,11/9/2015 17:26,First Class
DEBIT,3,4,20.799999239999998,159.9900055,Advance shipping,0,48,Water Sports,Tempe,EE. UU.,XXXXXXXXX,Judith,623,Smith,XXXXXXXXX,Home Office,AZ,3245 Cotton Bear Villas,85281,7,Fan Shop,33.40357971,-111.9976044,Africa,Ibadan,Nigeria,623,12/19/2016 8:48,49212,1073,40,0.200000003,123048,199.9900055,0.129999995,1,199.9900055,159.9900055,20.799999239999998,West Africa,Oyo,COMPLETE,NA,1073,48,NA,http://images.acmesports.sports/Pelican+Sunstream+100+Kayak,Pelican Sunstream 100 Kayak,199.9900055,0,12/22/2016 8:48,Standard Class
DEBIT,4,4,38.25999832,141.6900024,Shipping on time,0,46,Indoor/Outdoor Games,Caguas,Puerto Rico,XXXXXXXXX,Catherine,986,Hawkins,XXXXXXXXX,Home Office,PR,3651 Rustic Cape,725,7,Fan Shop,18.22757721,-66.04453278,Europe,Milan,Italia,986,9/30/2017 23:38,68778,1014,8.25,0.059999999,171958,49.97999954,0.270000011,3,149.9400024,141.6900024,38.25999832,Southern Europe,Lombardía,COMPLETE,NA,1014,46,NA,http://images.acmesports.sports/O%27Brien+Men%27s+Neoprene+Life+Vest,O'Brien Men's Neoprene Life Vest,49.97999954,0,10/4/2017 23:38,Standard Class
DEBIT,4,4,9.289999962,105.5800018,Shipping on time,0,17,Cleats,Cypress,EE. UU.,XXXXXXXXX,Jeremy,6913,Zamora,XXXXXXXXX,Home Office,CA,3580 Harvest Beacon Subdivision,90630,4,Apparel,33.82881546,-118.0381622,LATAM,Juárez,México,6913,5/24/2015 19:35,9853,365,14.399999619999999,0.119999997,24594,59.99000168,0.090000004,2,119.9800034,105.5800018,9.289999962,Central America,Chihuahua,COMPLETE,NA,365,17,NA,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,5/28/2015 19:35,Standard Class
DEBIT,2,2,8.640000343,215.9600067,Shipping on time,0,17,Cleats,Caguas,Puerto Rico,XXXXXXXXX,Mary,10888,Cline,XXXXXXXXX,Consumer,PR,8172 Easy River Farms,725,4,Apparel,18.27920723,-66.37050629,Pacific Asia,Manila,Filipinas,10888,12/3/2015 16:41,23066,365,24,0.100000001,57752,59.99000168,0.039999999,4,239.9600067,215.9600067,8.640000343,Southeast Asia,Capital Nacional,COMPLETE,NA,365,17,NA,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,12/5/2015 16:41,Second Class
DEBIT,5,4,87.36000061,335.980011,Late delivery,1,45,Fishing,Miami,EE. UU.,XXXXXXXXX,Thomas,3641,Smith,XXXXXXXXX,Consumer,FL,6045 Green Valley,33162,7,Fan Shop,25.92886925,-80.16287231,USCA,Wilmington,Estados Unidos,3641,8/8/2016 13:22,40114,1004,64,0.159999996,100093,399.980011,0.25999999,1,399.980011,335.980011,87.36000061,East of USA,Delaware,COMPLETE,19805,1004,45,NA,http://images.acmesports.sports/Field+%26+Stream+Sportsman+16+Gun+Fire+Safe,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,0,8/13/2016 13:22,Standard Class
DEBIT,2,1,30,299.9899902,Late delivery,1,45,Fishing,Caguas,Puerto Rico,XXXXXXXXX,Mary,2083,Smith,XXXXXXXXX,Corporate,PR,3867 Bright Zephyr Ledge,725,7,Fan Shop,18.29999733,-66.3705368,Pacific Asia,Rasht,Irán,2083,11/17/2016 2:11,47001,1004,100,0.25,117452,399.980011,0.100000001,1,399.980011,299.9899902,30,South Asia,Guilán,COMPLETE,NA,1004,45,NA,http://images.acmesports.sports/Field+%26+Stream+Sportsman+16+Gun+Fire+Safe,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,0,11/19/2016 2:11,First Class
DEBIT,5,4,26.48999977,78.37999725,Late delivery,1,35,Golf Gloves,Jacksonville,EE. UU.,XXXXXXXXX,Mary,10565,Velasquez,XXXXXXXXX,Consumer,FL,5950 Misty Branch Dale,32210,6,Outdoors,30.25333214,-81.72530365,Europe,The Hague,Países Bajos,10565,10/3/2015 13:48,18879,771,1.600000024,0.02,47221,39.99000168,0.340000004,2,79.98000336,78.37999725,26.48999977,Western Europe,Holanda Meridional,COMPLETE,NA,771,35,NA,http://images.acmesports.sports/Clicgear+Rovic+Cooler+Bag,Clicgear Rovic Cooler Bag,39.99000168,0,10/8/2015 13:48,Standard Class
DEBIT,4,4,18.47999954,184.7899933,Shipping on time,0,31,Women's Golf Clubs,Smyrna,EE. UU.,XXXXXXXXX,Mary,8400,Neal,XXXXXXXXX,Consumer,GA,2262 Gentle Island Vista,30080,6,Outdoors,33.897789,-84.53984833,Europe,Taverny,Francia,8400,6/18/2017 16:26,61633,671,25.200000760000002,0.119999997,154107,209.9900055,0.100000001,1,209.9900055,184.7899933,18.47999954,Western Europe,Isla de Francia,COMPLETE,NA,671,31,NA,http://images.acmesports.sports/Cleveland+Golf+Collegiate+My+Custom+Wedge+588+RTX+Forged...,Cleveland Golf Collegiate My Custom Wedge 588,209.9900055,0,6/22/2017 16:26,Standard Class
DEBIT,5,2,27.20999908,56.68999863,Late delivery,1,17,Cleats,Phoenix,EE. UU.,XXXXXXXXX,Nancy,9356,Johnson,XXXXXXXXX,Corporate,AZ,1621 Quaking Oak Run,85033,4,Apparel,33.4926796,-112.2088623,Pacific Asia,Tumkur,India,9356,3/7/2016 18:29,29579,365,3.299999952,0.059999999,74017,59.99000168,0.479999989,1,59.99000168,56.68999863,27.20999908,South Asia,Karnataka,COMPLETE,NA,365,17,NA,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,3/12/2016 18:29,Second Class
DEBIT,6,4,43.40999985,92.36000061,Late delivery,1,41,Trade-In,Bayamon,Puerto Rico,XXXXXXXXX,Barbara,11449,Smith,XXXXXXXXX,Corporate,PR,158 Golden Nook,957,6,Outdoors,18.38011932,-66.18312836,LATAM,Acuña,México,11449,3/8/2015 14:58,4565,917,17.59000015,0.159999996,11437,21.98999977,0.469999999,5,109.9499969,92.36000061,43.40999985,Central America,Coahuila,COMPLETE,NA,917,41,NA,http://images.acmesports.sports/Glove+It+Women%27s+Mod+Oval+3-Zip+Carry+All+Golf+Bag,Glove It Women's Mod Oval 3-Zip Carry All Gol,21.98999977,0,3/14/2015 14:58,Standard Class
DEBIT,2,4,37.34999847,165.9900055,Advance shipping,0,48,Water Sports,Caguas,Puerto Rico,XXXXXXXXX,John,3729,Peters,XXXXXXXXX,Corporate,PR,9050 Pleasant Cloud Mountain,725,7,Fan Shop,18.28256416,-66.37063599,Europe,Munster,Alemania,3729,8/7/2015 5:39,14951,1073,34,0.170000002,37437,199.9900055,0.230000004,1,199.9900055,165.9900055,37.34999847,Western Europe,Baja Sajonia,COMPLETE,NA,1073,48,NA,http://images.acmesports.sports/Pelican+Sunstream+100+Kayak,Pelican Sunstream 100 Kayak,199.9900055,0,8/9/2015 5:39,Standard Class
DEBIT,6,4,34,339.980011,Late delivery,1,45,Fishing,Bellflower,EE. UU.,XXXXXXXXX,Kelly,7019,Turner,XXXXXXXXX,Consumer,CA,8547 Old Drive,90706,7,Fan Shop,34.40565872,-117.4170456,Europe,Cologne,Alemania,7019,9/27/2017 8:45,68530,1004,60,0.150000006,171341,399.980011,0.100000001,1,399.980011,339.980011,34,Western Europe,Renania del Norte-Westfalia,COMPLETE,NA,1004,45,NA,http://images.acmesports.sports/Field+%26+Stream+Sportsman+16+Gun+Fire+Safe,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,0,10/3/2017 8:45,Standard Class
DEBIT,3,4,76.01999664,211.1600037,Advance shipping,0,17,Cleats,Ridgewood,EE. UU.,XXXXXXXXX,Mary,5745,Rodriguez,XXXXXXXXX,Corporate,NY,3691 Gentle Way,11385,4,Apparel,40.70074081,-73.8950882,Europe,Estocolmo,Suecia,5745,8/2/2015 12:08,14627,365,28.799999239999998,0.119999997,36590,59.99000168,0.360000014,4,239.9600067,211.1600037,76.01999664,Northern Europe,Estocolmo,COMPLETE,NA,365,17,NA,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,8/5/2015 12:08,Standard Class
DEBIT,6,2,-21.15999985,120.8899994,Late delivery,1,18,Men's Footwear,Honolulu,EE. UU.,XXXXXXXXX,Sarah,7535,Browning,XXXXXXXXX,Corporate,HI,7096 Hidden Parade,96822,4,Apparel,21.30562019,-157.8386993,LATAM,Bajos de Haina,República Dominicana,7535,3/19/2017 11:28,55385,403,9.100000381,0.07,138526,129.9900055,-0.180000007,1,129.9900055,120.8899994,-21.15999985,Caribbean,San Cristóbal,COMPLETE,NA,403,18,NA,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,3/25/2017 11:28,Second Class
DEBIT,2,1,57.90999985,128.6900024,Late delivery,1,18,Men's Footwear,Columbus,EE. UU.,XXXXXXXXX,Patrick,8408,Smith,XXXXXXXXX,Consumer,OH,4232 Rustic Pine Canyon,43229,4,Apparel,40.08982086,-82.99195862,Africa,Casablanca,Marruecos,8408,11/20/2016 13:55,47240,403,1.299999952,0.01,118084,129.9900055,0.449999988,1,129.9900055,128.6900024,57.90999985,North Africa,Gran Casablanca,COMPLETE,NA,403,18,NA,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,11/22/2016 13:55,First Class
DEBIT,3,4,-189.6900024,111.5800018,Advance shipping,0,17,Cleats,Enfield,EE. UU.,XXXXXXXXX,Mary,12290,Hawkins,XXXXXXXXX,Consumer,CT,3060 Emerald Crossing,6082,4,Apparel,37.78337097,-77.20753479,Pacific Asia,Melbourne,Australia,12290,11/21/2015 5:30,22212,365,8.399999619,0.07,55605,59.99000168,-1.700000048,2,119.9800034,111.5800018,-189.6900024,Oceania,Victoria,COMPLETE,NA,365,17,NA,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,11/24/2015 5:30,Standard Class
DEBIT,6,4,45.36000061,167.9900055,Late delivery,1,48,Water Sports,Caguas,Puerto Rico,XXXXXXXXX,Jerry,1268,Smith,XXXXXXXXX,Home Office,PR,6481 Heather Wagon  Range,725,7,Fan Shop,18.25321007,-66.37052155,Europe,Gy?r,Hungría,1268,12/4/2016 16:00,48205,1073,32,0.159999996,120555,199.9900055,0.270000011,1,199.9900055,167.9900055,45.36000061,Eastern Europe,Gy?r,COMPLETE,NA,1073,48,NA,http://images.acmesports.sports/Pelican+Sunstream+100+Kayak,Pelican Sunstream 100 Kayak,199.9900055,0,12/10/2016 16:00,Standard Class
